ATFD_method,MAXNESTING_method,LOC_method,CYCLO_method,NOLV_method,NOAV_method,LAA_method,FANOUT_method,CFNAMM_method,ATLD_method,CINT_method,CDISP_method,NOM_type,ATFD_type,FANOUT_type,NOMNAMM_type,NIM_type,LOC_type,LOCNAMM_type,CFNAMM_type,TCC_type,CBO_type,RFC_type,WMC_type,LCOM5_type,WOC_type,WMCNAMM_type,AMW_type,AMWNAMM_type,NOCS_package,NOMNAMM_package,LOC_package,NOM_package,is_switch_statements
0.0,2.0,9.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,121.0,3.0,8.0,115.0,84.0,1247.0,1190.0,24104.0,0.884542952,23.0,421.0,234.0,0.861904762,0.9495798320000001,223.0,1.9338842980000002,1.939130435,66.0,634.0,10542.0,699.0,0.0
6.0,3.0,17.0,6.0,0.0,14.0,0.5,1.0,7.0,6.0,4.0,0.25,75.0,26.0,50.0,71.0,163.0,1828.0,1779.0,10273.0,0.011538462,73.0,395.0,229.0,0.9902143520000001,0.939393939,221.0,3.0533333330000003,3.112676056,66.0,634.0,10542.0,699.0,0.0
0.0,1.0,207.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,23.0,392.0,392.0,0.0,0.0,1.0,3.0,6.0,1.5,0.03125,6.0,2.0,2.0,21.0,59.0,7835.0,61.0,0.0
0.0,1.0,207.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,23.0,392.0,392.0,0.0,0.0,1.0,3.0,6.0,1.5,0.03125,6.0,2.0,2.0,21.0,59.0,7835.0,61.0,0.0
0.0,1.0,5.0,2.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,96.0,7.0,9.0,92.0,35.0,1583.0,1531.0,8625.0,0.8023335620000001,17.0,210.0,236.0,0.9263157890000001,0.954545455,229.0,2.458333333,2.489130435,24.0,233.0,6943.0,280.0,0.0
0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,9.0,0.0,88.0,88.0,2.0,0.0,1.0,10.0,10.0,1.0,0.0,10.0,1.111111111,1.111111111,69.0,454.0,23224.0,474.0,0.0
1.0,1.0,5.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,26.0,9.0,34.0,-1.0,985.0,668.0,1762.0,0.069380204,23.0,80.0,79.0,0.9441930620000001,-1.0,47.0,1.519230769,1.382352941,31.0,289.0,8970.0,374.0,0.0
13.0,3.0,74.0,13.0,10.0,24.0,0.071428571,2.0,16.0,1.0,6.0,0.333333333,9.0,4.0,6.0,7.0,105.0,340.0,296.0,485.0,0.571428571,31.0,180.0,40.0,0.78125,0.75,35.0,4.444444444,5.0,31.0,289.0,8970.0,374.0,1.0
0.0,1.0,6.0,2.0,1.0,4.0,0.666666667,3.0,4.0,2.0,3.0,1.0,18.0,2.0,9.0,18.0,59.0,264.0,264.0,468.0,0.164835165,22.0,119.0,31.0,0.882352941,1.0,31.0,1.7222222219999999,1.7222222219999999,22.0,257.0,5241.0,262.0,0.0
0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,1.0,1.0,87.0,0.0,1929.0,1643.0,438.0,0.000849473,2.0,111.0,156.0,0.9908256879999999,0.790909091,133.0,1.418181818,1.5287356319999998,66.0,681.0,19469.0,786.0,0.0
0.0,2.0,7.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,178.0,178.0,0.0,0.333333333,0.0,8.0,40.0,0.9285714290000001,0.571428571,40.0,5.0,5.0,66.0,681.0,19469.0,786.0,0.0
0.0,3.0,15.0,3.0,2.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,30.0,1.0,0.0,27.0,0.0,709.0,657.0,0.0,0.920634921,1.0,30.0,78.0,0.606896552,0.9,73.0,2.6,2.7037037039999996,66.0,681.0,19469.0,786.0,0.0
0.0,1.0,7.0,1.0,2.0,5.0,1.0,0.0,0.0,3.0,0.0,0.0,37.0,2.0,4.0,19.0,0.0,799.0,578.0,292.0,0.1,5.0,42.0,94.0,0.963541667,0.0,71.0,2.540540541,3.736842105,29.0,190.0,8318.0,262.0,0.0
5.0,5.0,94.0,12.0,10.0,19.0,0.28571428600000004,3.0,4.0,2.0,7.0,0.428571429,88.0,17.0,10.0,58.0,90.0,1601.0,1155.0,888.0,0.058823529000000006,18.0,196.0,176.0,0.960153257,0.6315789470000001,133.0,2.0,2.293103448,70.0,543.0,20854.0,812.0,1.0
3.0,5.0,26.0,7.0,7.0,11.0,0.25,2.0,0.0,1.0,3.0,0.666666667,88.0,17.0,10.0,58.0,90.0,1601.0,1155.0,888.0,0.058823529000000006,18.0,196.0,176.0,0.960153257,0.6315789470000001,133.0,2.0,2.293103448,70.0,543.0,20854.0,812.0,0.0
5.0,5.0,51.0,9.0,9.0,15.0,0.0,3.0,14.0,0.0,10.0,0.3,19.0,32.0,11.0,16.0,0.0,880.0,780.0,826.0,0.194444444,16.0,55.0,113.0,0.875,0.8888888890000001,100.0,5.947368421,6.25,70.0,543.0,20854.0,812.0,0.0
0.0,5.0,53.0,9.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,10.0,0.0,612.0,612.0,162.0,0.0,1.0,20.0,58.0,1.0,0.0,58.0,5.8,5.8,58.0,126.0,3480.0,142.0,1.0
2.0,5.0,38.0,8.0,8.0,14.0,0.75,4.0,8.0,6.0,5.0,0.8,27.0,24.0,15.0,25.0,64.0,1032.0,1014.0,1689.0,0.30952381,31.0,162.0,153.0,0.9540942929999999,0.933333333,149.0,5.666666667,5.96,138.0,948.0,27590.0,1132.0,0.0
3.0,5.0,36.0,12.0,4.0,10.0,0.5,2.0,9.0,3.0,4.0,0.5,2.0,3.0,2.0,2.0,16.0,60.0,60.0,19.0,1.0,8.0,31.0,13.0,1.0,1.0,13.0,6.5,6.5,90.0,482.0,16188.0,569.0,0.0
3.0,5.0,51.0,9.0,7.0,18.0,0.727272727,5.0,10.0,8.0,8.0,0.625,2.0,3.0,5.0,2.0,0.0,95.0,95.0,26.0,1.0,7.0,11.0,11.0,1.0,1.0,11.0,5.5,5.5,66.0,634.0,10542.0,699.0,1.0
0.0,5.0,55.0,6.0,8.0,13.0,0.6,1.0,2.0,3.0,1.0,1.0,7.0,0.0,1.0,6.0,0.0,319.0,310.0,42.0,1.0,0.0,8.0,28.0,0.75,0.75,27.0,4.0,4.5,49.0,669.0,19441.0,821.0,0.0
0.0,5.0,37.0,9.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,3.0,7.0,0.0,478.0,467.0,48.0,1.0,4.0,13.0,68.0,0.8,0.8,67.0,8.5,9.571428571,49.0,669.0,19441.0,821.0,0.0
0.0,5.0,55.0,7.0,5.0,5.0,0.0,1.0,8.0,0.0,4.0,0.25,10.0,0.0,2.0,10.0,0.0,612.0,612.0,162.0,0.0,1.0,20.0,58.0,1.0,0.0,58.0,5.8,5.8,69.0,454.0,23224.0,474.0,0.0
0.0,5.0,36.0,6.0,6.0,12.0,1.0,1.0,6.0,6.0,2.0,0.5,4.0,0.0,1.0,4.0,112.0,118.0,118.0,35.0,1.0,32.0,175.0,12.0,0.833333333,1.0,12.0,3.0,3.0,31.0,289.0,8970.0,374.0,0.0
0.0,5.0,127.0,16.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,8.0,5.0,24.0,0.0,1283.0,1269.0,178.0,0.003952569,7.0,35.0,138.0,0.99537037,0.956521739,137.0,5.52,5.708333333,66.0,681.0,19469.0,786.0,1.0
0.0,5.0,106.0,20.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,8.0,5.0,24.0,0.0,1283.0,1269.0,178.0,0.003952569,7.0,35.0,138.0,0.99537037,0.956521739,137.0,5.52,5.708333333,66.0,681.0,19469.0,786.0,1.0
0.0,5.0,38.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,5.0,9.0,0.0,465.0,443.0,50.0,0.7142857140000001,5.0,17.0,64.0,0.825,0.75,62.0,5.818181817999999,6.8888888889999995,66.0,681.0,19469.0,786.0,0.0
0.0,5.0,21.0,8.0,5.0,5.0,0.0,1.0,4.0,0.0,2.0,0.5,15.0,0.0,1.0,15.0,0.0,391.0,391.0,48.0,0.342857143,1.0,17.0,49.0,0.935714286,0.625,49.0,3.266666667,3.266666667,66.0,681.0,19469.0,786.0,0.0
6.0,5.0,162.0,20.0,21.0,39.0,0.25,14.0,18.0,2.0,20.0,0.7,137.0,69.0,56.0,85.0,12.0,3578.0,2687.0,29122.0,0.046379829000000004,65.0,330.0,334.0,0.979309166,0.607692308,252.0,2.4379562040000002,2.964705882,28.0,223.0,9478.0,312.0,1.0
0.0,5.0,32.0,5.0,3.0,5.0,0.0,1.0,2.0,0.0,1.0,1.0,137.0,69.0,56.0,85.0,12.0,3578.0,2687.0,29122.0,0.046379829000000004,65.0,330.0,334.0,0.979309166,0.607692308,252.0,2.4379562040000002,2.964705882,28.0,223.0,9478.0,312.0,0.0
0.0,5.0,60.0,14.0,4.0,9.0,1.0,0.0,0.0,5.0,0.0,0.0,30.0,33.0,9.0,30.0,0.0,2082.0,2082.0,1782.0,0.420634921,13.0,63.0,316.0,0.952060555,1.0,316.0,10.53333333,10.53333333,13.0,78.0,4557.0,110.0,1.0
0.0,5.0,53.0,9.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,10.0,0.0,612.0,612.0,162.0,0.0,1.0,20.0,58.0,1.0,0.0,58.0,5.8,5.8,14.0,33.0,1158.0,37.0,1.0
12.0,6.0,85.0,10.0,11.0,30.0,0.14285714300000002,7.0,24.0,2.0,21.0,0.333333333,12.0,19.0,11.0,9.0,181.0,330.0,279.0,334.0,0.151515152,37.0,276.0,33.0,0.8863636359999999,0.692307692,29.0,2.75,3.222222222,70.0,543.0,20854.0,812.0,1.0
0.0,7.0,120.0,19.0,16.0,14.0,1.0,1.0,10.0,3.0,5.0,0.2,10.0,0.0,2.0,10.0,0.0,612.0,612.0,162.0,0.0,1.0,20.0,58.0,1.0,0.0,58.0,5.8,5.8,44.0,200.0,8510.0,214.0,1.0
3.0,7.0,245.0,39.0,20.0,34.0,0.666666667,10.0,22.0,6.0,13.0,0.7692307690000001,17.0,11.0,15.0,16.0,19.0,787.0,770.0,672.0,0.141666667,26.0,69.0,87.0,0.9285714290000001,0.9411764709999999,84.0,5.117647058999999,5.25,90.0,482.0,16188.0,569.0,1.0
3.0,6.0,54.0,15.0,3.0,10.0,0.571428571,2.0,7.0,4.0,3.0,0.666666667,2.0,3.0,2.0,2.0,16.0,77.0,77.0,15.0,1.0,10.0,30.0,16.0,1.0,1.0,16.0,8.0,8.0,90.0,482.0,16188.0,569.0,1.0
0.0,6.0,28.0,8.0,2.0,9.0,1.0,0.0,0.0,7.0,0.0,0.0,16.0,1.0,0.0,14.0,0.0,232.0,204.0,0.0,0.705128205,1.0,16.0,46.0,0.8615384620000001,0.875,39.0,2.875,2.785714286,66.0,634.0,10542.0,699.0,0.0
1.0,6.0,66.0,16.0,6.0,15.0,0.8888888890000001,0.0,0.0,8.0,0.0,0.0,4.0,0.0,2.0,4.0,0.0,227.0,227.0,52.0,1.0,3.0,10.0,29.0,0.7333333329999999,1.0,29.0,7.25,7.25,49.0,669.0,19441.0,821.0,0.0
0.0,6.0,130.0,15.0,18.0,21.0,1.0,0.0,0.0,4.0,0.0,0.0,9.0,0.0,0.0,8.0,10.0,464.0,452.0,0.0,0.428571429,0.0,9.0,42.0,0.75,0.8888888890000001,41.0,4.666666667,5.125,49.0,669.0,19441.0,821.0,1.0
1.0,8.0,169.0,33.0,19.0,22.0,0.666666667,2.0,6.0,2.0,3.0,0.666666667,42.0,9.0,9.0,41.0,93.0,2069.0,2060.0,1192.0,0.008403361,12.0,70.0,188.0,0.999322493,1.0,186.0,4.476190476,4.536585366000001,69.0,454.0,23224.0,474.0,1.0
3.0,6.0,85.0,11.0,8.0,16.0,0.625,3.0,20.0,5.0,11.0,0.272727273,26.0,7.0,9.0,21.0,-1.0,614.0,537.0,519.0,0.221343874,17.0,55.0,73.0,0.91,-1.0,63.0,2.807692308,3.0,31.0,289.0,8970.0,374.0,1.0
6.0,10.0,197.0,35.0,22.0,37.0,0.571428571,1.0,2.0,8.0,1.0,1.0,25.0,8.0,5.0,24.0,0.0,1283.0,1269.0,178.0,0.003952569,7.0,35.0,138.0,0.99537037,0.956521739,137.0,5.52,5.708333333,66.0,681.0,19469.0,786.0,1.0
0.0,7.0,120.0,19.0,16.0,14.0,1.0,1.0,10.0,3.0,5.0,0.2,10.0,0.0,2.0,10.0,0.0,612.0,612.0,162.0,0.0,1.0,20.0,58.0,1.0,0.0,58.0,5.8,5.8,66.0,681.0,19469.0,786.0,1.0
2.0,7.0,46.0,10.0,4.0,9.0,0.333333333,4.0,6.0,1.0,7.0,0.571428571,15.0,11.0,11.0,8.0,28.0,346.0,226.0,277.0,0.295238095,23.0,81.0,40.0,0.857142857,0.533333333,24.0,2.666666667,3.0,23.0,50.0,1281.0,66.0,0.0
4.0,7.0,200.0,38.0,21.0,27.0,0.4,4.0,10.0,2.0,7.0,0.571428571,45.0,13.0,10.0,34.0,12.0,1404.0,1157.0,1768.0,0.18466899,12.0,69.0,141.0,0.913636364,0.744186047,121.0,3.133333333,3.5588235289999997,28.0,223.0,9478.0,312.0,1.0
7.0,7.0,48.0,7.0,13.0,23.0,0.222222222,10.0,18.0,2.0,14.0,0.7142857140000001,8.0,10.0,13.0,5.0,0.0,216.0,128.0,160.0,0.166666667,15.0,36.0,21.0,0.892857143,0.75,10.0,2.625,2.0,28.0,223.0,9478.0,312.0,0.0
0.0,6.0,54.0,16.0,7.0,8.0,1.0,2.0,12.0,1.0,6.0,0.333333333,30.0,33.0,9.0,30.0,0.0,2082.0,2082.0,1782.0,0.420634921,13.0,63.0,316.0,0.952060555,1.0,316.0,10.53333333,10.53333333,13.0,78.0,4557.0,110.0,1.0
8.0,6.0,99.0,16.0,7.0,28.0,0.384615385,2.0,0.0,5.0,7.0,0.28571428600000004,30.0,33.0,9.0,30.0,0.0,2082.0,2082.0,1782.0,0.420634921,13.0,63.0,316.0,0.952060555,1.0,316.0,10.53333333,10.53333333,13.0,78.0,4557.0,110.0,1.0
5.0,6.0,72.0,15.0,5.0,20.0,0.666666667,3.0,11.0,10.0,6.0,0.5,4.0,5.0,3.0,4.0,14.0,118.0,118.0,47.0,0.0,11.0,26.0,20.0,1.0,1.0,20.0,5.0,5.0,22.0,115.0,6090.0,121.0,1.0
11.0,8.0,152.0,25.0,16.0,29.0,0.083333333,16.0,46.0,1.0,28.0,0.571428571,7.0,11.0,16.0,4.0,0.0,264.0,231.0,168.0,0.133333333,19.0,40.0,31.0,0.9,0.571428571,28.0,4.428571429,7.0,29.0,111.0,4573.0,116.0,1.0
