NOAM_type,NOCS_type,NOM_type,ATFD_type,FANOUT_type,NOMNAMM_type,NOA_type,NIM_type,LOC_type,LOCNAMM_type,CFNAMM_type,TCC_type,CBO_type,RFC_type,WMC_type,LCOM5_type,WOC_type,WMCNAMM_type,AMW_type,AMWNAMM_type,NOCS_package,NOMNAMM_package,LOC_package,NOM_package,NOPK_project,NOCS_project,NOI_project,NOM_project,NOMNAMM_project,LOC_project,number_private_visibility_attributes,number_protected_visibility_attributes,num_final_attributes,num_static_attributes,num_final_static_attributes,num_not_final_not_static_attributes,number_public_visibility_methods,number_private_visibility_methods,number_protected_visibility_methods,number_not_abstract_not_final_methods,number_static_methods,number_not_final_static_methods,number_not_final_not_static_methods,number_standard_design_methods,is_god_class
8.0,1.0,38.0,30.0,22.0,30.0,8.0,49.0,1075.0,989.0,40.0,0.326437,49.0,174.0,164.0,0.9054049999999999,0.702703,151.0,4.315789,5.033333,68.0,681.0,16486.0,924.0,22.0,799.0,32.0,6880.0,5602.0,136533.0,5.0,0.0,5.0,5.0,5.0,3.0,34.0,3.0,1.0,38.0,2.0,2.0,36.0,25.0,1.0
22.0,1.0,54.0,26.0,23.0,32.0,16.0,25.0,1614.0,1257.0,42.0,0.44237600000000005,44.0,158.0,271.0,0.766038,0.55102,209.0,5.018519,6.53125,68.0,681.0,16486.0,924.0,22.0,799.0,32.0,6880.0,5602.0,136533.0,2.0,0.0,2.0,2.0,2.0,14.0,49.0,3.0,1.0,51.0,5.0,5.0,46.0,29.0,1.0
3.0,0.0,23.0,71.0,16.0,20.0,16.0,0.0,1054.0,1030.0,51.0,0.49090900000000004,21.0,86.0,192.0,0.8272729999999999,0.6,189.0,8.347826,9.45,55.0,301.0,10173.0,328.0,22.0,799.0,32.0,6880.0,5602.0,136533.0,15.0,0.0,0.0,0.0,0.0,16.0,9.0,11.0,0.0,23.0,0.0,0.0,23.0,19.0,1.0
3.0,8.0,34.0,119.0,67.0,31.0,107.0,0.0,2633.0,2410.0,140.0,0.501894,74.0,219.0,442.0,0.692037,0.36,404.0,13.0,13.032258,55.0,301.0,10173.0,328.0,22.0,799.0,32.0,6880.0,5602.0,136533.0,0.0,94.0,13.0,13.0,13.0,94.0,12.0,0.0,22.0,34.0,0.0,0.0,34.0,30.0,1.0
13.0,0.0,14.0,0.0,0.0,1.0,13.0,0.0,121.0,4.0,0.0,0.0,1.0,14.0,14.0,0.876923,0.07142899999999999,1.0,1.0,1.0,14.0,54.0,2883.0,67.0,22.0,799.0,32.0,6880.0,5602.0,136533.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0
8.0,0.0,10.0,0.0,0.0,2.0,4.0,0.0,74.0,26.0,0.0,0.333333,0.0,10.0,10.0,0.777778,0.2,2.0,1.0,1.0,7.0,31.0,574.0,40.0,22.0,799.0,32.0,6880.0,5602.0,136533.0,4.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,1.0,0.0
1.0,4.0,14.0,8.0,9.0,13.0,11.0,7.0,1176.0,1154.0,12.0,0.3,8.0,40.0,98.0,0.8461540000000001,0.833333,97.0,7.0,7.461538000000001,45.0,251.0,8451.0,293.0,22.0,799.0,32.0,6880.0,5602.0,136533.0,10.0,0.0,1.0,1.0,1.0,10.0,6.0,8.0,0.0,14.0,2.0,2.0,12.0,12.0,1.0
3.0,8.0,33.0,87.0,37.0,30.0,57.0,0.0,3563.0,3455.0,85.0,0.577778,42.0,161.0,382.0,0.787716,0.4375,362.0,11.575758,12.066667,15.0,74.0,3924.0,84.0,22.0,799.0,32.0,6880.0,5602.0,136533.0,51.0,0.0,7.0,7.0,7.0,50.0,10.0,22.0,0.0,33.0,0.0,0.0,33.0,29.0,1.0
1.0,0.0,11.0,28.0,8.0,10.0,12.0,0.0,1257.0,1248.0,20.0,1.0,13.0,43.0,293.0,0.722222,0.28571399999999997,292.0,26.636364,29.2,154.0,1184.0,31219.0,1423.0,22.0,799.0,32.0,6880.0,5602.0,136533.0,8.0,0.0,4.0,4.0,4.0,8.0,3.0,8.0,0.0,11.0,0.0,0.0,11.0,9.0,1.0
12.0,0.0,42.0,10.0,2.0,30.0,54.0,0.0,1055.0,986.0,5.0,0.224638,2.0,47.0,195.0,0.978771,0.368421,183.0,4.642857,6.1,3.0,44.0,1190.0,56.0,22.0,465.0,54.0,7652.0,6749.0,171667.0,42.0,0.0,28.0,29.0,28.0,25.0,26.0,16.0,0.0,35.0,9.0,9.0,26.0,28.0,1.0
0.0,0.0,43.0,47.0,10.0,43.0,1.0,87.0,1527.0,1527.0,36.0,0.06387899999999999,37.0,183.0,322.0,0.833333,0.9767440000000001,322.0,7.488372,7.488372,28.0,660.0,12014.0,710.0,22.0,465.0,54.0,7652.0,6749.0,171667.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.0,0.0,43.0,7.0,7.0,36.0,42.0,1.0
0.0,0.0,11.0,89.0,30.0,11.0,0.0,183.0,1147.0,1147.0,90.0,0.0,77.0,427.0,161.0,0.0,0.0,161.0,14.636364000000002,14.636364000000002,106.0,2196.0,69768.0,2620.0,22.0,465.0,54.0,7652.0,6749.0,171667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,1.0,1.0,10.0,10.0,1.0
10.0,0.0,67.0,100.0,38.0,57.0,36.0,20.0,2216.0,2100.0,152.0,0.414966,56.0,268.0,422.0,0.9196129999999999,0.48484799999999995,401.0,6.298507,7.035088000000001,106.0,2196.0,69768.0,2620.0,22.0,465.0,54.0,7652.0,6749.0,171667.0,19.0,0.0,1.0,1.0,1.0,35.0,23.0,16.0,0.0,67.0,1.0,1.0,66.0,55.0,1.0
1.0,0.0,37.0,68.0,19.0,36.0,2.0,71.0,1836.0,1825.0,63.0,0.005848,56.0,219.0,468.0,1.0,0.833333,465.0,12.648649,12.916667,106.0,2196.0,69768.0,2620.0,22.0,465.0,54.0,7652.0,6749.0,171667.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,11.0,1.0,37.0,2.0,2.0,35.0,29.0,1.0
1.0,0.0,10.0,181.0,28.0,9.0,70.0,79.0,2084.0,2043.0,69.0,0.277778,68.0,237.0,508.0,0.8444440000000001,0.583333,504.0,50.8,56.0,106.0,2196.0,69768.0,2620.0,22.0,465.0,54.0,7652.0,6749.0,171667.0,64.0,0.0,67.0,67.0,67.0,3.0,8.0,1.0,0.0,10.0,4.0,4.0,6.0,8.0,1.0
0.0,0.0,86.0,332.0,50.0,86.0,3.0,220.0,4973.0,4973.0,193.0,0.005445,108.0,755.0,695.0,0.968627,0.0,695.0,8.081395,8.081395,106.0,2196.0,69768.0,2620.0,22.0,465.0,54.0,7652.0,6749.0,171667.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,27.0,0.0,86.0,2.0,2.0,84.0,85.0,1.0
13.0,0.0,20.0,2.0,0.0,7.0,10.0,0.0,99.0,32.0,0.0,0.130719,2.0,20.0,21.0,0.942105,0.352941,8.0,1.05,1.142857,106.0,2196.0,69768.0,2620.0,22.0,465.0,54.0,7652.0,6749.0,171667.0,6.0,4.0,0.0,0.0,0.0,10.0,17.0,0.0,2.0,20.0,0.0,0.0,20.0,5.0,0.0
14.0,0.0,81.0,79.0,32.0,67.0,28.0,0.0,1854.0,1731.0,75.0,0.43956000000000006,48.0,163.0,390.0,0.9566959999999999,0.814815,369.0,4.814815,5.5074629999999996,106.0,2196.0,69768.0,2620.0,22.0,465.0,54.0,7652.0,6749.0,171667.0,1.0,5.0,13.0,13.0,13.0,15.0,23.0,0.0,1.0,81.0,7.0,7.0,74.0,64.0,1.0
2.0,0.0,19.0,123.0,41.0,17.0,4.0,33.0,1268.0,1217.0,99.0,0.28571399999999997,52.0,181.0,257.0,1.0,1.0,245.0,13.526316,14.411764999999999,106.0,2196.0,69768.0,2620.0,22.0,465.0,54.0,7652.0,6749.0,171667.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,8.0,0.0,19.0,3.0,3.0,16.0,13.0,1.0
1.0,0.0,3.0,0.0,0.0,2.0,17.0,0.0,47.0,33.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,2.0,1.0,1.0,106.0,2196.0,69768.0,2620.0,22.0,465.0,54.0,7652.0,6749.0,171667.0,0.0,0.0,8.0,8.0,8.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0
0.0,0.0,22.0,77.0,31.0,22.0,4.0,58.0,1261.0,1261.0,77.0,0.073529,57.0,224.0,198.0,0.9523809999999999,1.0,198.0,9.0,9.0,106.0,2196.0,69768.0,2620.0,22.0,465.0,54.0,7652.0,6749.0,171667.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,22.0,3.0,3.0,19.0,17.0,1.0
31.0,0.0,67.0,63.0,25.0,36.0,40.0,0.0,1012.0,849.0,42.0,0.15625,36.0,123.0,174.0,0.972348,0.43076899999999996,143.0,2.5970150000000003,3.972222,106.0,2196.0,69768.0,2620.0,22.0,465.0,54.0,7652.0,6749.0,171667.0,4.0,0.0,10.0,9.0,9.0,30.0,57.0,1.0,0.0,67.0,6.0,6.0,61.0,34.0,1.0
0.0,0.0,73.0,123.0,49.0,73.0,1.0,34.0,6908.0,6908.0,158.0,0.006036,73.0,396.0,496.0,0.9444440000000001,0.0,496.0,6.7945210000000005,6.7945210000000005,4.0,121.0,10893.0,123.0,22.0,465.0,54.0,7652.0,6749.0,171667.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,73.0,0.0,0.0,73.0,72.0,1.0
10.0,1.0,61.0,25.0,15.0,51.0,22.0,0.0,1606.0,1544.0,43.0,0.23502800000000001,21.0,110.0,226.0,0.960606,0.782609,216.0,3.704918,4.235294000000001,5.0,168.0,2931.0,188.0,22.0,465.0,54.0,7652.0,6749.0,171667.0,8.0,5.0,15.0,1.0,1.0,7.0,46.0,0.0,0.0,61.0,0.0,0.0,61.0,50.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,57.0,0.0,65.0,65.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,37.0,124.0,2575.0,154.0,110.0,909.0,77.0,8059.0,6366.0,113375.0,0.0,0.0,57.0,57.0,57.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3.0,2.0,17.0,22.0,25.0,14.0,6.0,33.0,1040.0,933.0,70.0,0.194444,28.0,140.0,139.0,0.947917,1.0,125.0,8.176471000000001,8.928571,35.0,283.0,7389.0,383.0,110.0,909.0,77.0,8059.0,6366.0,113375.0,5.0,0.0,5.0,5.0,5.0,1.0,2.0,7.0,8.0,17.0,1.0,1.0,16.0,13.0,1.0
35.0,1.0,112.0,27.0,26.0,77.0,66.0,-1.0,1626.0,1321.0,77.0,0.103862,34.0,229.0,246.0,0.993721,-1.0,188.0,2.196429,2.441558,35.0,283.0,7389.0,383.0,110.0,909.0,77.0,8059.0,6366.0,113375.0,24.0,4.0,64.0,65.0,64.0,1.0,98.0,4.0,9.0,111.0,5.0,5.0,107.0,76.0,1.0
6.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,52.0,1.0,0.0,0.2,1.0,6.0,6.0,0.8,0.0,0.0,1.0,0.0,10.0,69.0,1943.0,81.0,110.0,909.0,77.0,8059.0,6366.0,113375.0,3.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0
9.0,10.0,52.0,37.0,32.0,43.0,65.0,0.0,3148.0,2982.0,55.0,0.283391,28.0,125.0,359.0,0.9707389999999999,0.717949,329.0,6.903846000000001,7.651163,39.0,360.0,17417.0,425.0,40.0,789.0,155.0,9246.0,7348.0,188289.0,23.0,39.0,37.0,33.0,30.0,25.0,36.0,8.0,3.0,49.0,9.0,8.0,41.0,41.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,13.0,0.0,43.0,43.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,39.0,360.0,17417.0,425.0,40.0,789.0,155.0,9246.0,7348.0,188289.0,0.0,0.0,13.0,10.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7.0,3.0,33.0,32.0,18.0,26.0,47.0,23.0,1801.0,1668.0,65.0,0.301075,24.0,145.0,182.0,0.956782,0.666667,165.0,5.515152,6.346154,39.0,360.0,17417.0,425.0,40.0,789.0,155.0,9246.0,7348.0,188289.0,13.0,34.0,33.0,21.0,21.0,14.0,15.0,1.0,17.0,31.0,0.0,0.0,31.0,25.0,1.0
2.0,0.0,30.0,20.0,9.0,28.0,33.0,-1.0,1421.0,1380.0,42.0,0.28325100000000003,15.0,75.0,242.0,0.951933,-1.0,231.0,8.066667,8.25,39.0,360.0,17417.0,425.0,40.0,789.0,155.0,9246.0,7348.0,188289.0,4.0,29.0,21.0,16.0,16.0,12.0,7.0,1.0,22.0,30.0,0.0,0.0,30.0,28.0,1.0
10.0,0.0,53.0,46.0,12.0,43.0,40.0,0.0,1662.0,1562.0,82.0,0.477891,25.0,138.0,227.0,0.951442,0.782609,217.0,4.283019,5.046512,19.0,244.0,8367.0,299.0,40.0,789.0,155.0,9246.0,7348.0,188289.0,15.0,25.0,18.0,14.0,14.0,22.0,46.0,3.0,4.0,53.0,1.0,1.0,52.0,42.0,1.0
7.0,0.0,49.0,70.0,27.0,42.0,66.0,0.0,2030.0,1961.0,66.0,0.404878,37.0,130.0,261.0,0.958965,0.8064520000000001,254.0,5.326531,6.047619,19.0,244.0,8367.0,299.0,40.0,789.0,155.0,9246.0,7348.0,188289.0,28.0,38.0,25.0,18.0,18.0,41.0,31.0,7.0,10.0,46.0,0.0,0.0,46.0,41.0,1.0
8.0,0.0,9.0,0.0,0.0,1.0,4.0,0.0,118.0,6.0,0.0,0.14285699999999998,0.0,9.0,9.0,0.875,0.11111099999999999,1.0,1.0,1.0,84.0,888.0,26974.0,1159.0,40.0,789.0,155.0,9246.0,7348.0,188289.0,0.0,4.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0
16.0,0.0,21.0,0.0,0.0,5.0,8.0,0.0,335.0,121.0,0.0,0.06666699999999999,0.0,21.0,21.0,0.95,0.23809499999999997,5.0,1.0,1.0,84.0,888.0,26974.0,1159.0,40.0,789.0,155.0,9246.0,7348.0,188289.0,0.0,8.0,0.0,0.0,0.0,8.0,21.0,0.0,0.0,21.0,0.0,0.0,21.0,0.0,0.0
4.0,2.0,60.0,23.0,15.0,56.0,8.0,181.0,1399.0,1339.0,31.0,0.337979,43.0,348.0,215.0,0.9152540000000001,1.0,206.0,3.583333,3.678571,84.0,888.0,26974.0,1159.0,40.0,789.0,155.0,9246.0,7348.0,188289.0,0.0,6.0,1.0,1.0,1.0,7.0,12.0,14.0,11.0,60.0,0.0,0.0,60.0,52.0,1.0
6.0,0.0,11.0,0.0,0.0,5.0,6.0,0.0,127.0,77.0,0.0,0.0,0.0,11.0,11.0,1.0,0.294118,5.0,1.0,1.0,84.0,888.0,26974.0,1159.0,40.0,789.0,155.0,9246.0,7348.0,188289.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0
12.0,0.0,16.0,0.0,1.0,4.0,6.0,0.0,214.0,108.0,3.0,0.090909,1.0,19.0,16.0,0.933333,0.25,4.0,1.0,1.0,3.0,39.0,1026.0,76.0,40.0,789.0,155.0,9246.0,7348.0,188289.0,0.0,6.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0
6.0,3.0,120.0,142.0,68.0,114.0,120.0,0.0,4156.0,4115.0,161.0,0.4,84.0,345.0,729.0,0.9830530000000001,0.466667,721.0,6.075,6.324561,29.0,275.0,11366.0,285.0,40.0,789.0,155.0,9246.0,7348.0,188289.0,62.0,20.0,40.0,40.0,40.0,80.0,10.0,78.0,13.0,119.0,0.0,0.0,119.0,112.0,1.0
1.0,0.0,11.0,146.0,16.0,10.0,103.0,0.0,1648.0,1624.0,26.0,0.47222200000000003,24.0,39.0,165.0,1.0,0.166667,162.0,15.0,16.2,29.0,275.0,11366.0,285.0,40.0,789.0,155.0,9246.0,7348.0,188289.0,27.0,32.0,93.0,96.0,93.0,7.0,8.0,1.0,1.0,11.0,1.0,1.0,10.0,9.0,1.0
9.0,0.0,12.0,5.0,1.0,3.0,2.0,7.0,131.0,17.0,1.0,0.611111,1.0,25.0,21.0,0.681818,0.25,6.0,1.75,2.0,57.0,484.0,11604.0,580.0,40.0,789.0,155.0,9246.0,7348.0,188289.0,2.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0
4.0,1.0,20.0,49.0,16.0,16.0,19.0,0.0,1078.0,852.0,23.0,0.48484799999999995,17.0,52.0,211.0,0.908587,0.692308,176.0,10.55,11.0,34.0,256.0,9229.0,318.0,40.0,789.0,155.0,9246.0,7348.0,188289.0,6.0,13.0,14.0,12.0,12.0,5.0,13.0,7.0,0.0,20.0,0.0,0.0,20.0,15.0,1.0
0.0,1.0,17.0,13.0,10.0,17.0,17.0,0.0,1128.0,1128.0,18.0,0.454545,17.0,42.0,142.0,0.8860290000000001,1.0,142.0,8.352941,8.352941,10.0,80.0,2359.0,91.0,40.0,789.0,155.0,9246.0,7348.0,188289.0,17.0,0.0,2.0,3.0,2.0,14.0,10.0,5.0,0.0,17.0,0.0,0.0,17.0,16.0,1.0
8.0,9.0,63.0,174.0,54.0,55.0,132.0,0.0,4491.0,4361.0,137.0,0.375758,78.0,231.0,483.0,0.9727520000000001,0.72973,463.0,7.6666669999999995,8.418182,49.0,601.0,15070.0,750.0,40.0,789.0,155.0,9246.0,7348.0,188289.0,59.0,63.0,65.0,49.0,49.0,67.0,33.0,7.0,0.0,62.0,0.0,0.0,62.0,54.0,1.0
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,39.0,282.0,3051.0,292.0,48.0,1196.0,192.0,9900.0,9201.0,117117.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
4.0,0.0,6.0,0.0,0.0,2.0,4.0,0.0,38.0,18.0,0.0,0.2,0.0,6.0,7.0,0.9,0.125,3.0,1.166667,1.5,26.0,217.0,2713.0,245.0,48.0,1196.0,192.0,9900.0,9201.0,117117.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,6.0,1.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,11.0,0.0,16.0,16.0,0.0,1.0,1.0,1.0,1.0,0.0,0.083333,1.0,1.0,1.0,7.0,66.0,822.0,68.0,21.0,1093.0,80.0,8798.0,7670.0,126255.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0
14.0,12.0,27.0,5.0,15.0,13.0,19.0,35.0,1469.0,1413.0,32.0,0.22380999999999998,15.0,103.0,99.0,0.951417,0.391304,85.0,3.666667,6.538462,146.0,1241.0,19618.0,1466.0,21.0,1093.0,80.0,8798.0,7670.0,126255.0,19.0,0.0,4.0,1.0,1.0,15.0,23.0,0.0,3.0,26.0,0.0,0.0,26.0,7.0,0.0
0.0,1.0,1.0,0.0,3.0,1.0,9.0,0.0,232.0,232.0,12.0,1.0,2.0,13.0,3.0,0.0,0.1,3.0,3.0,3.0,202.0,1342.0,24153.0,1681.0,21.0,1093.0,80.0,8798.0,7670.0,126255.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
9.0,1.0,29.0,11.0,8.0,20.0,25.0,31.0,541.0,506.0,20.0,0.261905,17.0,93.0,89.0,0.909226,0.571429,80.0,3.068966,4.0,202.0,1342.0,24153.0,1681.0,21.0,1093.0,80.0,8798.0,7670.0,126255.0,15.0,0.0,9.0,1.0,1.0,16.0,21.0,8.0,0.0,29.0,0.0,0.0,29.0,20.0,1.0
0.0,3.0,36.0,16.0,15.0,36.0,2.0,0.0,1485.0,1485.0,44.0,0.113846,14.0,90.0,212.0,0.914286,1.0,212.0,5.888889,5.888889,39.0,399.0,6940.0,488.0,21.0,1093.0,80.0,8798.0,7670.0,126255.0,1.0,1.0,2.0,1.0,1.0,0.0,22.0,8.0,0.0,36.0,32.0,32.0,4.0,34.0,1.0
13.0,4.0,90.0,91.0,47.0,77.0,59.0,0.0,3392.0,3175.0,118.0,0.416425,52.0,260.0,553.0,0.948262,0.648148,539.0,6.144444,7.0,61.0,373.0,8738.0,410.0,36.0,1244.0,32.0,8322.0,6962.0,163595.0,52.0,0.0,14.0,12.0,12.0,45.0,47.0,43.0,0.0,90.0,1.0,1.0,89.0,76.0,1.0
1.0,0.0,21.0,54.0,21.0,20.0,14.0,0.0,1201.0,1191.0,50.0,0.428571,25.0,113.0,226.0,0.953571,0.545455,225.0,10.761905,11.25,12.0,85.0,3576.0,97.0,36.0,1244.0,32.0,8322.0,6962.0,163595.0,9.0,0.0,8.0,6.0,6.0,6.0,6.0,13.0,0.0,21.0,3.0,3.0,18.0,19.0,1.0
26.0,5.0,88.0,16.0,25.0,62.0,49.0,0.0,1210.0,1063.0,34.0,0.14694400000000002,30.0,132.0,176.0,0.985925,0.6,148.0,2.0,2.3870970000000002,195.0,2231.0,50650.0,2992.0,36.0,1244.0,32.0,8322.0,6962.0,163595.0,37.0,0.0,45.0,13.0,13.0,4.0,83.0,4.0,1.0,88.0,1.0,1.0,87.0,60.0,1.0
0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,10.0,10.0,2.0,1.0,2.0,3.0,2.0,0.0,1.0,2.0,2.0,2.0,195.0,2231.0,50650.0,2992.0,36.0,1244.0,32.0,8322.0,6962.0,163595.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0
62.0,8.0,201.0,58.0,48.0,139.0,54.0,73.0,3652.0,2855.0,135.0,0.106476,59.0,470.0,499.0,0.983611,0.651042,390.0,2.482587,2.805755,195.0,2231.0,50650.0,2992.0,36.0,1244.0,32.0,8322.0,6962.0,163595.0,10.0,39.0,21.0,10.0,10.0,33.0,187.0,5.0,9.0,190.0,2.0,2.0,188.0,134.0,1.0
9.0,3.0,29.0,51.0,31.0,20.0,19.0,0.0,1101.0,1005.0,58.0,0.471429,31.0,128.0,262.0,0.947368,0.424242,250.0,9.034483,12.5,44.0,404.0,11914.0,472.0,36.0,1244.0,32.0,8322.0,6962.0,163595.0,9.0,0.0,13.0,13.0,13.0,6.0,23.0,6.0,0.0,27.0,1.0,1.0,26.0,18.0,1.0
3.0,1.0,45.0,53.0,41.0,42.0,7.0,59.0,1564.0,1538.0,110.0,0.378917,47.0,263.0,376.0,0.8279219999999999,0.88,371.0,8.355556,8.833333,44.0,404.0,11914.0,472.0,36.0,1244.0,32.0,8322.0,6962.0,163595.0,7.0,0.0,1.0,1.0,1.0,6.0,25.0,14.0,5.0,45.0,4.0,4.0,41.0,38.0,1.0
0.0,4.0,40.0,66.0,37.0,40.0,10.0,555.0,1353.0,1353.0,67.0,0.381818,47.0,210.0,211.0,0.9435899999999999,1.0,211.0,5.275,5.275,288.0,938.0,23070.0,1073.0,36.0,1244.0,32.0,8322.0,6962.0,163595.0,10.0,0.0,5.0,4.0,4.0,5.0,12.0,28.0,0.0,40.0,1.0,1.0,39.0,39.0,1.0
1.0,2.0,5.0,0.0,4.0,4.0,1.0,23.0,61.0,57.0,4.0,0.0,2.0,9.0,5.0,1.0,0.75,4.0,1.0,1.0,80.0,455.0,4694.0,492.0,29.0,2250.0,95.0,10364.0,9519.0,130132.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,4.0,1.0,1.0,3.0,3.0,0.0
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,24.0,24.0,1.0,1.0,1.0,2.0,7.0,0.0,-1.0,7.0,7.0,7.0,80.0,455.0,4694.0,492.0,29.0,2250.0,95.0,10364.0,9519.0,130132.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0
4.0,0.0,8.0,0.0,0.0,4.0,4.0,4.0,17.0,5.0,0.0,0.14285699999999998,0.0,8.0,8.0,0.857143,0.5,4.0,1.0,1.0,80.0,455.0,4694.0,492.0,29.0,2250.0,95.0,10364.0,9519.0,130132.0,4.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,4.0,0.0
3.0,0.0,4.0,0.0,0.0,1.0,10.0,0.0,45.0,20.0,0.0,0.0,0.0,4.0,4.0,1.0,0.090909,1.0,1.0,1.0,34.0,408.0,6146.0,432.0,29.0,2250.0,95.0,10364.0,9519.0,130132.0,3.0,0.0,7.0,7.0,7.0,3.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0
8.0,2.0,64.0,7.0,19.0,56.0,13.0,169.0,1371.0,1286.0,52.0,0.088627,51.0,241.0,247.0,0.9658120000000001,0.8260870000000001,229.0,3.859375,4.089286,31.0,280.0,7044.0,294.0,29.0,2250.0,95.0,10364.0,9519.0,130132.0,12.0,0.0,7.0,5.0,4.0,5.0,45.0,10.0,7.0,64.0,1.0,1.0,63.0,53.0,1.0
5.0,24.0,26.0,25.0,35.0,21.0,35.0,529.0,1079.0,1058.0,57.0,0.383333,28.0,129.0,69.0,0.9485709999999999,0.571429,64.0,2.6538459999999997,3.047619,1001.0,2415.0,33723.0,2606.0,29.0,2250.0,95.0,10364.0,9519.0,130132.0,25.0,0.0,2.0,2.0,2.0,33.0,12.0,9.0,1.0,26.0,0.0,0.0,26.0,20.0,1.0
10.0,0.0,11.0,0.0,0.0,1.0,5.0,0.0,27.0,27.0,0.0,0.11111099999999999,1.0,11.0,11.0,0.9,0.090909,1.0,1.0,1.0,1001.0,2415.0,33723.0,2606.0,29.0,2250.0,95.0,10364.0,9519.0,130132.0,5.0,0.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0
7.0,14.0,47.0,14.0,20.0,40.0,10.0,7.0,1008.0,965.0,56.0,0.398671,28.0,115.0,122.0,0.917391,0.825,115.0,2.595745,2.875,38.0,289.0,2130.0,306.0,29.0,2250.0,95.0,10364.0,9519.0,130132.0,10.0,0.0,4.0,2.0,2.0,6.0,40.0,3.0,4.0,47.0,0.0,0.0,47.0,39.0,1.0
1.0,34.0,31.0,146.0,60.0,30.0,22.0,533.0,1881.0,1858.0,76.0,0.428571,47.0,116.0,74.0,0.9818180000000001,0.875,72.0,2.3870970000000002,2.4,119.0,332.0,4772.0,380.0,29.0,2250.0,95.0,10364.0,9519.0,130132.0,20.0,2.0,20.0,2.0,2.0,2.0,8.0,23.0,0.0,31.0,0.0,0.0,31.0,29.0,1.0
5.0,0.0,23.0,8.0,7.0,18.0,7.0,0.0,510.0,440.0,9.0,0.785714,10.0,38.0,43.0,0.779221,0.7391300000000001,38.0,1.8695650000000001,2.111111,16.0,299.0,7166.0,371.0,42.0,1171.0,66.0,10384.0,8750.0,312068.0,2.0,0.0,1.0,2.0,1.0,5.0,22.0,0.0,1.0,23.0,0.0,0.0,23.0,16.0,1.0
